topic url,topic name,father topics,topic description
https://www.wikihow.com/Category:Pugs,Pugs,"['root', 'Pets and Animals', 'Dogs', 'Dog Breeds']","Learn everything you want about Pugs with the wikiHow Pugs Category. Learn about topics such as How to Breed Pugs, How to Identify a Pug, How to Treat Eye Problems in Pugs, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Rottweilers,Rottweilers,"['root', 'Pets and Animals', 'Dogs', 'Dog Breeds']","Learn everything you want about Rottweilers with the wikiHow Rottweilers Category. Learn about topics such as How to Identify a Rottweiler, How to Train a Rottweiler, How to Care for a Rottweiler Puppy, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Shih-Tzus,Shih Tzus,"['root', 'Pets and Animals', 'Dogs', 'Dog Breeds']","Learn everything you want about Shih Tzus with the wikiHow Shih Tzus Category. Learn about topics such as How to Identify a Shih Tzu, How to Train Your Shih Tzu, How to Care for a Shih Tzu Puppy, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Spaniels,Spaniels,"['root', 'Pets and Animals', 'Dogs', 'Dog Breeds']","Learn everything you want about Spaniels with the wikiHow Spaniels Category. Learn about topics such as How to Groom a Cocker Spaniel, How to Train Cavalier King Charles Spaniels, How to Select a Cavalier King Charles Spaniel, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Terriers,Terriers,"['root', 'Pets and Animals', 'Dogs', 'Dog Breeds']","Learn everything you want about Terriers with the wikiHow Terriers Category. Learn about topics such as How to Trim a Yorkie's Face, How to Breed Yorkies, How to Identify a Yorkshire Terrier, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Washing-Dogs,Washing Dogs,"['root', 'Pets and Animals', 'Dogs', 'Dog Grooming']","Learn everything you want about Washing Dogs with the wikiHow Washing Dogs Category. Learn about topics such as How to Use Apple Cider Vinegar for Dogs, How to Wash a Dog, How to Bathe a Shih Tzu Puppy, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Walking-Dogs,Walking Dogs,"['root', 'Pets and Animals', 'Dogs', 'Exercising Dogs']","Learn everything you want about Walking Dogs with the wikiHow Walking Dogs Category. Learn about topics such as How to Walk a Dog, How to Train an Older Dog to Walk Calmly on a Leash, How to Report Leash Law Violations, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Dog-Food-Recipes,Dog Food Recipes,"['root', 'Pets and Animals', 'Dogs', 'Feeding Dogs']","Learn everything you want about Dog Food Recipes with the wikiHow Dog Food Recipes Category. Learn about topics such as How to Boil Chicken for Dogs, How to Prepare Chicken and Rice for Dogs, How to Cook Eggs for Dogs, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Newborn-Puppies,Newborn Puppies,"['root', 'Pets and Animals', 'Dogs', 'Puppy Care']","Learn everything you want about Newborn Puppies with the wikiHow Newborn Puppies Category. Learn about topics such as How to Spot Health Problems in Newborn Puppies, How to Take Care of a Weak Newborn Puppy, How to Save Orphaned Newborn Puppies, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Assistance-Dogs,Assistance Dogs,"['root', 'Pets and Animals', 'Dogs', 'Working with Dogs']","Learn everything you want about Assistance Dogs with the wikiHow Assistance Dogs Category. Learn about topics such as How to Register Your Dog As a Service Dog, How to Train a PTSD Service Dog, How to Train Your Service Dog Without a Professional Trainer, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Cattle-Breeds,Cattle Breeds,"['root', 'Pets and Animals', 'Farm Animals and Livestock', 'Cattle']","Learn everything you want about Cattle Breeds with the wikiHow Cattle Breeds Category. Learn about topics such as How to Raise Black Angus Cattle, How to Read, Understand, and Use Expected Progeny Differences (EPDs) in Cattle, How to Identify Simmental Cattle, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Cattle-Health,Cattle Health,"['root', 'Pets and Animals', 'Farm Animals and Livestock', 'Cattle']","Learn everything you want about Cattle Health with the wikiHow Cattle Health Category. Learn about topics such as How to Treat and Prevent Bloat in Cattle, How to Give Cattle Injections, How to Humanely Euthanize a Cow, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Cattle-Reproduction,Cattle Reproduction,"['root', 'Pets and Animals', 'Farm Animals and Livestock', 'Cattle']","Learn everything you want about Cattle Reproduction with the wikiHow Cattle Reproduction Category. Learn about topics such as How to Tell if a Cow or Heifer Is Pregnant, How to Know when a Heifer or Cow Is Ready to Be Bred, How to Tell the Sex of a Newborn Calf, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Chickens,Chickens,"['root', 'Pets and Animals', 'Farm Animals and Livestock', 'Poultry']","Learn everything you want about Chickens with the wikiHow Chickens Category. Learn about topics such as How to Make Feed for Chickens, How to Stop a Rooster from Crowing, How to Start a Chicken Farm Business, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Ducks,Ducks,"['root', 'Pets and Animals', 'Farm Animals and Livestock', 'Poultry']","Learn everything you want about Ducks with the wikiHow Ducks Category. Learn about topics such as How to Tell the Difference Between Male and Female Ducks, How to Tell if Duck Eggs Are Dead or Alive, How to Tell the Sex of a Baby Duck, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Quail,Quail,"['root', 'Pets and Animals', 'Farm Animals and Livestock', 'Poultry']","Learn everything you want about Quail with the wikiHow Quail Category. Learn about topics such as How to Build a Quail Habitat, How to Care for Quail, How to Determine Sex of a Quail, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Aquarium-Maintenance-and-Repair,Aquarium Maintenance and Repair,"['root', 'Pets and Animals', 'Fish', 'Aquariums']","Learn everything you want about Aquarium Maintenance and Repair with the wikiHow Aquarium Maintenance and Repair Category. Learn about topics such as How to Siphon Water, How to Lower Ammonia Levels in a Fish Tank if They Are Not Very High, How to Change the Water in a Fish Bowl, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Betta,Betta,"['root', 'Pets and Animals', 'Fish', 'Fish Breeds']","Learn everything you want about Betta with the wikiHow Betta Category. Learn about topics such as How to Acclimate Your Betta, How to Tell if a Betta Fish Is Sick, How to Change Your Betta Fish Water, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Horse-Leg-and-Hoof-Health,Horse Leg and Hoof Health,"['root', 'Pets and Animals', 'Horses', 'Horse Health']","Learn everything you want about Horse Leg and Hoof Health with the wikiHow Horse Leg and Hoof Health Category. Learn about topics such as How to Help a Horse Recover from Founder, How to Tell if Your Horse Needs Hock Injections, How to Treat Lameness in Horses, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Tack-(Saddles-and-Bridles),Tack (Saddles and Bridles),"['root', 'Pets and Animals', 'Horses', 'Horse Supplies and Accessories']","Learn everything you want about Tack (Saddles and Bridles) with the wikiHow Tack (Saddles and Bridles) Category. Learn about topics such as How to Tack up a Horse, How to Tie up a Horse, How to Halter a Horse, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Communicating-With-Your-Horse,Communicating With Your Horse,"['root', 'Pets and Animals', 'Horses', 'Horse Training']","Learn everything you want about Communicating With Your Horse with the wikiHow Communicating With Your Horse Category. Learn about topics such as How to Train a Horse to Respect You, How to Get Your Horse to Trust You, How to Show Your Horse That You Love Him, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Managing-Horse-Behavior,Managing Horse Behavior,"['root', 'Pets and Animals', 'Horses', 'Horse Training']","Learn everything you want about Managing Horse Behavior with the wikiHow Managing Horse Behavior Category. Learn about topics such as How to Calm Your Horse Down Quickly, How to Stop a Horse from Bucking, How to Teach Your Horse to Stop Biting, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Emergency-Rabbit-Care,Emergency Rabbit Care,"['root', 'Pets and Animals', 'Rabbits', 'Rabbit Health']","Learn everything you want about Emergency Rabbit Care with the wikiHow Emergency Rabbit Care Category. Learn about topics such as How to Treat Digestive Problems in Rabbits, How to Care for an Injured Rabbit, How to Treat an Injured Rabbit's Paw, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Bearded-Dragons,Bearded Dragons,"['root', 'Pets and Animals', 'Reptiles', 'Lizards']","Learn everything you want about Bearded Dragons with the wikiHow Bearded Dragons Category. Learn about topics such as How to Give a Bearded Dragon a Bath, How to Breed Bearded Dragons, How to Teach a Bearded Dragon to Drink from a Water Bowl, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Geckos,Geckos,"['root', 'Pets and Animals', 'Reptiles', 'Lizards']","Learn everything you want about Geckos with the wikiHow Geckos Category. Learn about topics such as How to Have Fun With Your Leopard Gecko, How to Take Care of a Leopard Gecko That Won't Eat, How to Catch a Gecko, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Gerbil-Health,Gerbil Health,"['root', 'Pets and Animals', 'Rodents', 'Gerbils']","Learn everything you want about Gerbil Health with the wikiHow Gerbil Health Category. Learn about topics such as How to Know if a Gerbil is Ill, How to Spot and Treat Scent Gland Tumors in Gerbils, How to Tell when Gerbils Are Mating, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Feeding-Guinea-Pigs,Feeding Guinea Pigs,"['root', 'Pets and Animals', 'Rodents', 'Guinea Pigs']","Learn everything you want about Feeding Guinea Pigs with the wikiHow Feeding Guinea Pigs Category. Learn about topics such as How to Give Your Guinea Pig a Good, Healthy Diet, and more with our helpful step-by-step instructions with photos and videos."
